Common.props,2404
CommonJsBuild,3417
CommonLayout,-1
HBD.Framework,1176
vlc,-1
VLC.Native,1995
ArrangeActAssert.IoC.TestFramework,430
Arraybracket.TypedViews,594
HDF.PInvoke,519
ArraySlice.Fody,3836
Serq.CountDownTimer,183
SerqAccess2,160
Servant.FileService,3500
vMvvm.Navigation.NuGet,-1
HDF5DotNet.x64,881
HDF5DotNet.x86,611
CommonServiceLocator.AutofacAdapter.Unofficial,11156
CommonServiceLocator.NinjectAdapter.Unofficial,33394
CommonServiceLocator.StructureMapAdapter.Unofficial,12915
CommonServiceLocator.WindsorAdapter.Unofficial,7278
Artifactory,7454
Artisan.Bricks.Configurator,41
Server.Managed.Objects.for.SQL.Server.2008.R2,-1
ServerMaskPIns,2317
Heavysoft.VersionGenerator,1127
HedgeHog.Common,1484
Voodoo.Spawn,-1
VortexEngine.Resources,146
ServiceBuilder,152
ServiceControl.EndpointPlugin,-1
ServiceControl.Plugin.CustomChecks,431
ServiceControl.Plugin.DebugSession,-1
ServiceControl.Plugin.Heartbeat,519
ServiceControl.Plugin.Nsb4.CustomChecks,1088
ServiceControl.Plugin.Nsb4.DebugSession,-1
ServiceControl.Plugin.Nsb4.Heartbeat,2615
ServiceControl.Plugin.Nsb4.SagaAudit,1379
ServiceControl.Plugin.Nsb5.CustomChecks,10333
ServiceControl.Plugin.Nsb5.DebugSession,-1
ServiceControl.Plugin.Nsb5.Heartbeat,28277
ServiceControl.Plugin.Nsb5.SagaAudit,9571
ServiceControl.Plugin.SagaAudit,393
ASCOM.Platform,631
ServiceFabric.PubSubActors.PackagedBrokerService,41
ASP.NET-Calipso,-1
ASP.NET.WebApiScaffolding,1127
VS2012-Javascript-Intellisense,7174
VS2012.RemoveAllCaps,2224
VS2013Agents,706
VS2013RemoteTools,613
CompiledDomainModel,588
VScodePrint2015,499
VsCommands,3473
VSDiagnostics,901
VsixCommands,1300
VsixCompress,1825
Aspectacular,3305
Aspectacular.EntityFramework,3362
Aspectacular.Main,3294
AspectInjector,3873
Orchestra.Library,-1
VsoExtProjTemplate.ContentPack,-1
Orchestra.Shell,-1
CompositeC1,1586
vsSBE.SDK,49
VSSDK.ComponentModelHost,11845
VSSDK.ComponentModelHost.10,0
VSSDK.ComponentModelHost.11,0
Aspic.Games.Shooter13,-1
VSSDK.ComponentModelHost.12,0
VSSDK.CoreUtility,8516
VSSDK.CoreUtility.10,0
VSSDK.CoreUtility.11,0
VSSDK.CoreUtility.12,0
VSSDK.Data,1693
VSSDK.Data.10,0
VSSDK.Data.11,0
VSSDK.Data.12,0
VSSDK.Debugger.Interop.10,0
VSSDK.Debugger.Interop.11,0
VSSDK.Debugger.Interop.12,0
VSSDK.Debugger.Interop.8,0
VSSDK.Debugger.Interop.9,0
VSSDK.DebuggerVisualizers,1409
VSSDK.DebuggerVisualizers.10,0
VSSDK.DebuggerVisualizers.11,0
VSSDK.DebuggerVisualizers.12,0
VSSDK.DebuggerVisualizers.8,0
VSSDK.DebuggerVisualizers.9,0
VSSDK.Designer.10,-1
VSSDK.Designer,1388
VSSDK.DTE.10,0
VSSDK.DTE,22308
VSSDK.DTE.8,0
AspNet.Identity.EntityFramework.LongId,-1
VSSDK.DTE.9,0
VSSDK.Editor,4954
VSSDK.Editor.10,0
VSSDK.Editor.11,0
VSSDK.Editor.12,0
VSSDK.GraphModel,10196
VSSDK.GraphModel.11,0
VSSDK.GraphModel.12,0
VSSDK.Language,6450
VSSDK.Language.10,0
VSSDK.Language.11,0
VSSDK.Language.12,0
VSSDK.Language.CallHierarchy.10,0
VSSDK.Language.CallHierarchy.11,0
VSSDK.Language.CallHierarchy.12,0
VSSDK.Language.CallHierarchy.14,-1
VSSDK.Language.CSharp.10,0
VSSDK.Language.CSharp.11,0
HellBrick.Diagnostics,1247
ServiceScaffolder,1505
VSSDK.Language.CSharp.12,0
VSSDK.LanguageService.10,0
VSSDK.LanguageService.11,0
HellBrick.Diagnostics.ConfigureAwait,144
VSSDK.LanguageService.12,0
VSSDK.LanguageService.14,-1
VSSDK.NavigateTo,1366
VSSDK.NavigateTo.10,0
VSSDK.NavigateTo.11,0
VSSDK.NavigateTo.12,0
VSSDK.OLE.Interop.10,-1
VSSDK.OLE.Interop,21584
VSSDK.ServerExplorer.11,0
VSSDK.ServerExplorer.12,0
VSSDK.ServerExplorer.14,-1
VSSDK.Settings.10,0
VSSDK.Settings.11,0
VSSDK.Settings.12,0
VSSDK.Settings.14,-1
VSSDK.Shell.10,0
VSSDK.Shell.11,0
VSSDK.Shell.12,0
VSSDK.Shell.14,-1
VSSDK.Shell.8,0
VSSDK.Shell.9,0
VSSDK.Shell.Immutable.10,0
VSSDK.Shell.Immutable.11,0
VSSDK.Shell.Immutable.12,0
VSSDK.Shell.Immutable.14,-1
VSSDK.Shell.Interop.10,0
VSSDK.Shell.Interop.11,0
VSSDK.Shell.Interop.12,0
VSSDK.Shell.Interop,21282
VSSDK.Shell.Interop.8,161
VSSDK.Shell.Interop.9,0
VSSDK.TemplateWizardInterface,2091
VSSDK.TemplateWizardInterface.10,0
VSSDK.TemplateWizardInterface.11,0
VSSDK.TemplateWizardInterface.12,0
VSSDK.TemplateWizardInterface.8,0
VSSDK.TemplateWizardInterface.9,0
VSSDK.Text,8087
VSSDK.Text.10,0
VSSDK.Text.11,0
VSSDK.Text.12,0
VSSDK.TextManager.Interop.10,0
VSSDK.TextManager.Interop,20721
VSSDK.TextManager.Interop.8,0
VSSDK.TextManager.Interop.9,0
VSSDK.Threading,6248
VSSDK.Threading.12,0
VSSDK.VSHelp,498
VSSDK.VSHelp.8,0
VSSDK.VSLangProj.10,0
VSSDK.VSLangProj.11,0
VSSDK.VSLangProj,3722
VSSDK.VSLangProj.8,0
VSSDK.VSLangProj.9,0
HelloWorldSFNuGet,141
Microsoft.Azure.MachineLearning,1344
Microsoft.Azure.MachineLearning.Management,930
Concepta.Identity.Api,-1
ConceptHmi,312
Helps,2105
VSTOContrib.Excel,2393
VSTOContrib.Outlook,2700
VSTOContrib.PowerPoint,1803
VSTOContrib.Word,2781
AspNetMvc.Conversation,871
AspNetRazor.Core,111040
AspNetWebApi-OutputCache-OData,713
VToolkit,1742
VToolkitUWP,-1
AspNetWebPages,9645
vtortola.WebSocketListener,7292
AspNetWebPages.Core,106991
VVVV.CLEyeMulticam,350
VVVV.Core,1389
VVVV.DeckLink,470
VVVV.DX11.Core,281
VVVV.EDSDK,3594
VVVV.EmguCV,8830
VVVV.FeralTic,318
VVVV.FlyCapture,-1
VVVV.FreeImage,9184
VVVV.OptiTrack,403
VVVV.Packs.Message,1626
VVVV.System.ComponentModel.Composition.Codeplex,2666
VVVV.Utils,1719
VVVV.UtilsIL,989
VVVV.VideoInput,442
VVVV.Ximea,370
Condensed,30
Microsoft.Azure.Management.Scheduler,2739
Org.Apache.REEF.Bridge.JAR,768
ExpandoIntelligizer.Fody,638
WakaTime,449
WakaTime.Net35,35
WallpaperHelper,-1
Hero,2481
Hero.Frontend,561
HexMaster.WindowsServiceHelper,901
Microsoft.Azure.SqlDatabase.ElasticScale.Service.SplitMerge,3110
Microsoft.Azure.SqlDatabase.Jobs,880
WAQS.Client.PCL,2055
WAQS.Client.WPF,2170
WAQS.RoslynDeploy,1358
ServiceStack.Gap,2443
WAQS.Server,1806
ASPSecurityKit,506
ASPSecurityKit.staging,-1
WAQS.Server.Mock,1495
Aspy,2506
AspyPlus,593
assembly-VCS,502
AssemblyGitVersioning,278
AssemblyReferencesTT.Futures,-1
Assently.Client,429
AssertException,984
AssertExceptionExtention,467
AssertExeptionExtention,-1
AssertMessage.Fody,2069
Microsoft.Band.WindowsRuntime,449
Microsoft.Bcl,5390435
HgIgnore,3103
Microsoft.Bcl.Build,5201639
ConEmu.Liberated,311
ConexusClientResourcesPackage,301
Microsoft.Bcl.Build.Symbols,1180
Microsoft.Bcl.Compression,218499
Assisticant.Snippets,1171
Assman.dotLess,1733
Assman.Mvc2,1585
Assman.Mvc3,2352
ConfigActivator,-1
ConfigBrick.AppConfig,282
ConfigBrick.Azure,255
ConfigBrick.Base,285
ConfigBuilder,1526
warmup,1979
ConfigHelper,1399
Microsoft.CodeAnalysis.Analyzers,1232617
Microsoft.CodeAnalysis.Core,-1
ORM-Monitor,442
ConfigTransform,-1
Higgs.WebOptimizerTask,1678
AsyncAwaitAnalyzer,118
Microsoft.CodeAnalysis.CSharp.FxCopAnalyzers,3987
ConfigureAwait.Fody,1889
ConfigureAwaitChecker.Analyzer,1042
ConfigValidator,490
ConfigZilla,1087
ConfuserEx.Build,300
AsyncErrorHandler.Fody,10834
AsyncFixer,2934
AsyncFixer.0888.0385,-1
Asyncify,453
HighlightMarker,491
HighlightMarker.Forms,297
Microsoft.CodeAnalysis.FxCopAnalyzers,26444
Microsoft.CodeAnalysis.FxCopAnalyzers.Common,317
Console2,1487
ConsoleFx,2309
AsyncResiliencyPatterns,386
ConsoleFx.Code,882
Microsoft.CodeAnalysis.VisualBasic.FxCopAnalyzers,727
AsyncUnitTests-MSTest,11051
AsyncUsageAnalyzers,11008
AsyncVoidAnalyzer,1872
ASystem.DirectoryServicesProviders,-1
ASystems.DirectoryServicesProviders,1468
Asystems.MvcWebApiHelpers,1347
ASystems.WebApiHttpClient,1037
ConsorziMVC,427
Microsoft.CodeDom.Providers.DotNetCompilerPlatform,2118024
Microsoft.Composition.Analyzers,14766
Microsoft.Crm.Outlook.Sdk.dll,-1
Microsoft.Crm.Sdk.Proxy.dll,-1
Microsoft.Crm.Tools.EmailProviders.dll,-1
Highway.Onramp.Services,1034
Microsoft.CrmSdk.Extensions.Rhino,637
Microsoft.CrmSdk.PlugIn.Rhino,407
ServiceStack.OrmLite.Sqlite.Mono,20369
ATKE,634
HintPathOverwrite,411
HintPathOverwriteTest,-1
WazMemcachedServer,2890
Wcf2DocX,612
WCFAsyncQueryableServices.Client.PCL,7293
Microsoft.Diagnostics.Tracing.EventRegister,181486
Microsoft.Diagnostics.Tracing.EventSource,154347
HistoryAjax.Mvc,758
WCFAsyncQueryableServices.Client.SL5,-1
Microsoft.Diagnostics.Tracing.TraceEvent,154902
WCFAsyncQueryableServices.Client.WPF,7009
WCFAsyncQueryableServices.Server,8038
Atlas.Standard,1297
Hl7.Fhir,6495
Hl7.Fhir.Specification,1210
Hl7.Fhir.Specification.DSTU2,2691
Hl7.Fhir.Specification.DSTU21,-1
Hl7.Fhir.Specification.STU3,92
WCFAsyncQueryableServices.Server.Mock,4519
HNA.HondaWeb.Core,40
HNA.HondaWeb.Core.NuGet,-1
Atlatl,-1
WcfClientPackageGenerator,486
HockeySDK.UWP,24717
HockeySDK.WINRT,16932
HockeySDK.WINRT80,718
HockeySDK.WP,5710
Contracts-Pipeline,1190
Contracts-RefOnly,1172
WCFServiceProxy,3845
OsInfo,736
HockeySDK.WPF,11834
WD.Core.Utils.LinqPad,138
WdullaerMaterialDateTimePickerBinding,-1
Hogan,368
Microsoft.DotNet.FrameworkCompatibilityDiagnostics,534
WeatherProxy.dll,249
Weave,703
AtomicMVVM,3909
AtomicPhoneMVVM,1411
AtomicStorage,1211
ConventionCodeFixVerifier,2505
ServiceStack.Razor.BuildTask,4598
Weavisor,-1
Weavisor.Fody,-1
Web.Optimization.Bundles.Compass,314
CoolWhip,709
CopyDllsAfterBuild,1039
CopyleaksAPI,1351
CopyLocalFalse,1798
CopyLocalTrue,823
WebApi.DocumentationController,-1
WebApi.DocumentationController.Ninject,462
WebAPI.HALight,425
Microsoft.EntityFrameworkCore.Tools,79659
WebApi.Membership,1812
WebApi.Scaffolding,3851
Microsoft.Experimental.Azure.Cassandra,1332
Atoms.PreCompiler,2734
Microsoft.Experimental.Azure.ElasticSearch,1363
AtomsFramework,8793
Microsoft.Experimental.Azure.Hive,1461
Microsoft.Experimental.Azure.JavaPlatform,2028
Microsoft.Experimental.Azure.Kafka,1337
Microsoft.Experimental.Azure.Presto,1392
Microsoft.Experimental.Azure.Spark,1696
Microsoft.Experimental.Azure.Storm,913
Microsoft.Experimental.Azure.ZooKeeper,1336
HostViewAdapters-Pipeline,989
HostViewAdapters-RefOnly,1001
HotDocsOpenSDK,926
WebApiFilters4Log,242
WebApiProxy.CSharp,7848
AttributeRouting,244748
AttributeRouting.CodeTemplates.MVC4,24680
WebApiTestClient-obadneil,785
WebApiTestClient,101580
WebApiTestClient.VB,495
WebApiTestOnHelpPage,22241
HotTowel,28122
WebAppAdmin,212
HotTowel.Angular,60938
WebAppAdmin.DataProvider.EntityFramework,174
WebAppAdmin.DataProvider.NHibernate,171
HotTowel.Angular.Breeze,28728
AttributeRouting.WebApi,165196
AttributeRouting.WebApi.Hosted,18174
atwork,-1
hpcbrasil.Library,332
hpcbrasil.util,2757
HpcBrasil.Util,2757
WebAutomation,1693
Microsoft.Hadoop.Hive,8229
Microsoft.Hadoop.MapReduce,13760
Microsoft.Hadoop.WebClient,17568
hsBibliotecas,-1
SetProductVersionWhenBuildProject,283
SETSETBuild,672
Auditorius.PBPlatform.Analyzers,88
hsInfraestructura,-1
WebDriver.ChromeDriver.win32,86274
SettingsProvider.net,-1
SettingsProviderNet,7155
SettingsProviderWp7,654
Aurigma.GraphicsMill.Core.x64,3685
WebDriver.GeckoDriver,963
WebDriver.IEDriverServer.win32,19653
WebDriver.IEDriverServer.win64,12709
WebDriverChromeDriver,45150
WebDriverIEDriver,19534
WebDriverIEDriver64,6801
Aurigma.GraphicsMill.Core.x86,3756
OsmToGeoJSON,736
WebForms.Seguridad,-1
SevenZipCmdLine.MSBuild,641
WebGrease,10741700
Microsoft.Kinect.Face,1365
Microsoft.Kinect.Face.x64,2712
HTML5D,732
Webhose.dotnet,219
Microsoft.Kinect.Fusion,790
Microsoft.Kinect.Fusion.x64,1266
Microsoft.Kinect.VisualGestureBuilder,831
Microsoft.Kinect.VisualGestureBuilder.x64,1015
HTML5Video,744
Aurora.All,502
HTML5VideoApp,1551
HTML5VideoPlayer,1925
Microsoft.Maintainability.Analyzers,5537
Microsoft.Marketplace.Commerce.Powershell.DCatFD,-1
Microsoft.MPSIT.PKITA.Common.IOC.Utils,-1
Our.Umbraco.DocTypeGridEditor,666
Our.Umbraco.MigrationsViewer,114
Our.Umbraco.NestedContent,9229
Our.Umbraco.NuGetPackageDashboard,61
WebLibrary,232
OutputTo,1348
Outsorcery,1526
OvermanGroup.NuGet.Packager,1669
OvermanGroup.OctoPack.PropsConfig,743
HtmlMinifier,852
WebMatrix.Data,54091
WebMatrix.Executer,4578
WebMatrix.Security,3785
WebMatrix.WebData,104924
WebMinder,2081
Microsoft.NETNative.Analyzer,5819
Auth10.AspNet,-1
Auth10.AspNet.SimpleConfig,-1
Auth10.AspNet.SimpleConfig.WindowsAzureAD.IdentitySelector,-1
Authorize.Fody,326
WebPerf,-1
WebRPC,357
Microsoft.Office.js,18052
AutoBuild,-1
AutoCAD-2009.Net.Base,153
AutoCAD-2009.Net.Interop.x64,169
AutoCAD-2009.Net.Interop.x86,78
AutoCAD-2010.Net.Base,35
AutoCAD-2010.Net.Interop.x64,38
AutoCAD-2010.Net.Interop.x86,36
AutoCAD-2011.Net.Base,34
AutoCAD-2011.Net.Interop.x64,31
AutoCAD-2011.Net.Interop.x86,34
AutoCAD-2012.Net.Base,37
AutoCAD-2012.Net.Interop.x64,39
AutoCAD-2012.Net.Interop.x86,38
AutoCAD-2013.Net.Base,164
AutoCAD-2013.Net.Interop.x64,189
AutoCAD-2013.Net.Interop.x86,88
AutoCAD-2014.Net.Base,43
AutoCAD-2014.Net.Interop.x64,42
AutoCAD-2014.Net.Interop.x86,36
AutoCAD-2015.Net.Base,49
AutoCAD-2015.Net.Interop.x64,45
AutoCAD-2015.Net.Interop.x86,39
AutoCAD-2016.Net.Base,51
AutoCAD-2016.Net.Interop.x64,56
AutoCAD-2016.Net.Interop.x86,44
AutoCAD-2017.Net.Base,51
AutoCAD-2017.Net.Interop.x64,51
AutoCAD-2017.Net.Interop.x86,40
AutoCAD.NET,2726
AutoCAD.NET.Core,3034
AutoCAD.NET.Model,2937
AutoCAD.Slide.Control,784
Microsoft.Office365.ReportingWebServiceClient,1400
Microsoft.Orleans.Client,15517
Sfa.SpecBind.Enchancements,163
AutoComplete,-1
CoreFxAnalyzers,894
AutoDependencyProperty.Fody,1962
AutoDependencyProperty.Signed.Fody,175
AutoDI.Fody,358
SFNuGet,158
SFS-EFPOCO1-BR,998
SFS-EFPOCO1-BusinessObjects-EF4,1025
SFS-EFPOCO1-BusinessObjects-EFPocoAdapter,991
SFS-EFPOCO1-BusinessObjects,1018
SFS-EFPOCO1-Web-Mvc,1740
SFS-Shell-Web-Mvc-Compiled,346
Microsoft.Orleans.Serialization.Bond,625
Microsoft.Orleans.Server,16405
Sh13,-1
Microsoft.Orleans.Templates.Grains,15368
Microsoft.Orleans.Templates.Interfaces,17248
Microsoft.Orleans.TestingHost,8120
Autofac.Fody,1044
Autofac.QuickStart,245
Core_Nuget_Package,345
OwinHost,52660
OwinHostForHeroku,365
AutoFixture,865750
Oxygenize,337
humanstxt.mvc,757
AutoFixture.AutoFakeItEasy,46471
AutoFixture.AutoFakeItEasy2,-1
AutoFixture.AutoFoq,12497
AutoFixture.AutoMoq,284592
Humpback,3471
AutoFixture.AutoNSubstitute,78866
Hurricane,578
AutoFixture.AutoRhinoMocks,47957
AutoFixture.Contrib,-1
AutoFixture.Idioms,62777
Costura,-1
Costura.Fody,125186
AutoFixture.Idioms.FsCheck,8370
AutoFixture.NUnit2,45512
AutoFixture.Xunit,136629
Hx.FluentMapper,349
Hx.MvcNavigation,339
HybridApp,1010
AutoFixture.Xunit2,70428
AutoGitVersion,478
AutoHasher,580
AutoLazy.Fody,1272
CouchbaseSnippets,1262
CountDownTimerNuget,182
AutoMapper,4781697
HybridMobileApp,-1
AutoMapper.Attributes,2815
CPechkin,697
Shape,103
Automation.CommonProjects,379
Automation.ControlRoom.CommonProjects,378
Weingartner.Json.Migration.Analyzer,799
cpprestsdk,35924
ShareFile.Api.Client,2861
Weingartner.Json.Migration.Fody,-1
cpprestsdk.clang-3-4.android-19.libstdcxx.static.rt-static,698
cpprestsdk.clang-3-6.android-19.libstdcxx.static.rt-static,341
SharePoint.AngularJs,114
cpprestsdk.clang-3.4.android-19.libstdcxx.static.rt-static,527
SharePoint.DesignFactory.ContentFiles,1700
cpprestsdk.v110.winxp.msvcstl.dyn.rt-dyn,1514
cpprestsdk.v120.winapp.msvcstl.dyn.rt-dyn,20803
cpprestsdk.v120.windesktop.msvcstl.dyn.rt-dyn,24121
cpprestsdk.v120.winphone.msvcstl.dyn.rt-dyn,17241
Sharepoint.SpSet,390
SharePoint.SpSet,390
cpprestsdk.v120.winphonesl.msvcstl.dyn.rt-dyn,16523
cpprestsdk.v120.winxp.msvcstl.dyn.rt-dyn,20328
cpprestsdk.v140.winapp.msvcstl.dyn.rt-dyn,18217
cpprestsdk.v140.windesktop.msvcstl.dyn.rt-dyn,26220
Weld,450
AutoRest,38978
autorest,38978
WeroSoft.Expression.Library,130
WeroSoft.Expressions.Library,-1
SharePointBuildPackageBuilder,-1
AutoUpdateProjectsMinimumRequiredClickOnceVersion,3722
AutoUserSettingsManager,560
Hyperstore.Adapters.SQLite,1343
Hyperstore.DomainLanguage,4300
Experiment,-1
Cqrs,21842
Avalarin.TestApp,432
avalon,870
Microsoft.QualityGuidelines.Analyzers,5511
Experiment.AutoFixture,9248
WestwindWebSurge,-1
Microsoft.Research.Dryad,502
AvivaMVC4.0WebApplication,732
Experiment.AutoFixtureWithExample,-1
Experiment.Idioms,7871
Microsoft.Research.Naiad.Cluster.Azure,217
WHC-UnitTesting,903
Whc.UnitTesting.NuGet,-1
AweSamNet.Data.DynamicClasses,858
AweSamNet.JsonObfuscator,754
SharpBlade,1673
Experiment.Xunit,5021
I18N-beta,2238
Experimental,-1
i18N-Complete-MVC4,4384
i18N-Complete,4703
ExplicitDefaultAccessModifiersAnalyzer,177
Explore10.Metro,257
Microsoft.Samples.Security.SSPI,941
Microsoft.SCP.Net.SDK,12151
Microsoft.SCP.Net.SDK.Test,-1
i18N-CompleteL,-1
Microsoft.SCP.Net.Test.SDK,2014
whitespace,112
WhitespaceAnalyzers,271
I18N.Customized,1254
Whois,784
I18N.Nuget,-1
I18N.Reactive,4688
SharpDX,163664
WidgetDevDB,-1
Wif.Swt,5955
AWS.Common,2579
AWS.Common.Package,-1
i4Ds.LanguageToolkit,1203
SharpDX.D3DCompiler,45933
Wijmo.LightSwitch.Client,8312
Microsoft.SharePoint.Emulators,3317
WijmoMvcScaffolding,3380
Iac.GeolocatorJs,-1
Iac.Gis.Toris.Metadata.DbAccess,146
iAccProcessor,-1
iAccProcessor.Common,536
iAccProcessor.Staging,455
SharpDX.Direct2D1,67172
iAccProcessor.XeroConnector,359
SharpDX.Direct3D10,13417
iAppHelpers,1045
SharpDX.Direct3D11,66947
Cqrs.Modelling,20438
wilma-service-api-net,407
Microsoft.SqlServer.Compact,560973
SharpDX.Direct3D11.Effects,17530
SharpDX.Direct3D9,33317
Microsoft.SqlServer.Types,343878
SharpDX.DirectComposition,1696
Microsoft.SyncFramework,8263
Microsoft.SyncFramework.DatabaseProvider,6718
Microsoft.SyncFramework.ProviderServices,3817
SharpDX.DirectInput,17928
SharpDX.DirectManipulation,1401
Microsoft.TeamFoundation.All,-1
Microsoft.TeamFoundation.Build,-1
Microsoft.TeamFoundation.Build.All,-1
SharpDX.DirectSound,9822
Microsoft.TeamFoundation.TestManagement.All,-1
Microsoft.TeamFoundation.VersionControl.All,4734
Microsoft.TeamFoundation.WorkItemTracking.All,-1
SharpDX.DXGI,94314
SharpDX.MediaFoundation,11479
SharpDX.RawInput,8330
SharpDX.Toolkit,-1
SharpDX.Toolkit.Audio,-1
SharpDX.Toolkit.Game,-1
Win32TelbetPackage,-1
ExpressionTools,1150
SharpDX.Toolkit.Graphics,-1
SharpDX.Toolkit.Input,-1
SharpDX.Toolkit.Yaml,-1
Microsoft.TypeScript.MSBuild,17308
SharpDX.XACT3,5438
Microsoft.VCLibs.120.SDKReference,1590
SharpDX.XAudio2,19826
Microsoft.VisualStudio.AppCapabilitiesDesigner,-1
Microsoft.VisualStudio.Azure.CodeAnalysis,3910
Microsoft.VisualStudio.Azure.Fabric.MSBuild,24789
wincompose.portable,-1
windirstat,-1
SharpDX.XInput,14193
Windows.Azure.SDK,-1
Microsoft.VisualStudio.ConnectedServices,2389
Windows.Mvvm,414
ExpressiveReflection.Sources,284
Ibiza.AI.LogSearch.Config,158
IBM.MobileFirstPlatformFoundation,250
Windows8.CSharp.Identity.AccessControl,-1
Windows8.Identity.AccessControl,-1
Windows8.JS.Identity.AccessControl,-1
expresso,-1
Windows8.Notifications,-1
AWSSDK,1415815
SharpExtensions.NuGet,-1
SharpFont,22116
Microsoft.VisualStudio.ProjectSystem.Analyzers,766
IceWpfApplication,226
AWSSDK.APIGateway,2878
SharpGLforWinForms,3293
SharpHeaderCookie,284
AWSSDK.ApplicationAutoScaling,349
Microsoft.VisualStudio.Services.NuGet.Bootstrap,1633
AWSSDK.ApplicationDiscoveryService,295
AWSSDK.AutoScaling,5665
sharpkeys,1028
SharpKit,1420
AWSSDK.AWSMarketplaceCommerceAnalytics,1159
AWSSDK.AWSMarketplaceMetering,375
AWSSDK.AWSSupport,2484
AWSSDK.CertificateManager,811
AWSSDK.CloudFormation,6868
WindowsAzure.Identity.Membership,-1
sharpLightFtp,565
AWSSDK.CloudFront,6484
SharpLite.Domain,514
SharpLite.Domain.NuGet,-1
SharpLite.EntityFrameworkProvider,442
SharpLite.NHibernateProvider,138
SharpLite.Scaffolding,692
SharpLite.Web,344
AWSSDK.CloudHSM,1713
AWSSDK.CloudSearch,3045
ICU4C-55.1-bin32,444
ICU4C-55.1-lib32,278
AWSSDK.CloudSearchDomain,4633
ICU4NET-ICU4C55.1-bin32,853
Microsoft.VisualStudio.Threading.Analyzers,987
AWSSDK.CloudTrail,2029
Extended.Silverlight.Toolkit,-1
Extended.Wpf.Toolkit,26229
Microsoft.VisualStudio.VSEditor.Standalone.10,0
AWSSDK.CloudWatch,18219
Extended.Wpf.Toolkit.Plus,582
SharpMigrations,10445
AWSSDK.CloudWatchEvents,761
AWSSDK.CloudWatchLogs,10596
AWSSDK.CodeCommit,1562
Idea42.NuGet.AngularSPA,973
Idea42.NuGet.AngularSPA.Lumx,137
Idea42.NuGet.UoW,114
AWSSDK.CodeDeploy,2381
WindowsAzure.Notifications,-1
WindowsAzure.Notifications.AccessControl,-1
WindowsAzure.Notifications.Client.AzureTables,-1
WindowsAzure.Notifications.Client.Sql,-1
WindowsAzure.Notifications.Membership,-1
WindowsAzure.Notifications.MetroClientJS,-1
WindowsAzure.Notifications.Sql,-1
WindowsAzure.Plugins.ProcessExplorer,702
WindowsAzure.RoleTools,4555
AWSSDK.CodePipeline,1611
Microsoft.Web.WebJobs.Publish,629062
Microsoft.Web.WebJobs.Publish.SatelliteAssemblyFix,2106
AWSSDK.CognitoIdentity,10776
AWSSDK.CognitoIdentityProvider,723
AWSSDK.CognitoSync,3595
IdeaBlade.DevForce-2010.Aop,1852
IdeaBlade.DevForce.Aop,3654
AWSSDK.ConfigService,2322
IdeaBlade.DevForce.Core,12184
AWSSDK.Core,328103
Microsoft.WindowsAzure.Caching,634451
IdeaBlade.DevForce.Server,8640
Microsoft.WindowsAzure.Caching.MemcacheShim,9623
ExtensionsSAH,1795
WindowsAzure.Storage,5856141
AWSSDK.DatabaseMigrationService,481
AWSSDK.DataPipeline,1784
WindowsAzure.Storage.AccessControl,-1
Idecom.Host,1129
AWSSDK.DeviceFarm,1771
WindowsAzure.Storage.Membership,-1
Idecom.Host.CastleWindsor,862
WindowsAzure.Storage.Proxy,-1
WindowsAzure.Storage.Proxy.AccessControl,-1
WindowsAzure.Storage.Proxy.Membership,-1
AWSSDK.DirectConnect,2004
WindowsAzureWebHost.Synchronizer,-1
AWSSDK.DirectoryService,2235
SharpRepository.CacheRepository,2318
SharpRepository.Caching.Memcached,1411
SharpRepository.Caching.Redis,1131
SharpRepository.Ef5Repository,5405
SharpRepository.EfRepository,9367
SharpRepository.InMemoryRepository,6382
AWSSDK.DynamoDBv2,54463
WindowsPhone.Notifications.ManagementUI.Sample,-1
SharpRepository.Repository,20978
WindowsPhoneCommonLib,177
windowsphonedevelopertools,-1
AWSSDK.EC2,26294
ExtMapMaker,3674
AWSSDK.ECR,1085
ExtraConstraints.Fody,6809
AWSSDK.ECS,4584
sharpsenses,-1
sharpsenses.realsense,2264
AWSSDK.ElastiCache,5673
IdentityModelExtensions,716
WindowsTemplateLibrary,-1
Exul.Core,519
Exul.IoC,485
Exul.IoC.Ninject,483
Exul.IoC.Unity,585
Exul.Mathematics,448
Exul.Mathematics.LinearAlgebra,467
Exul.Mathematics.LinearAlgebra.Sequential,439
Exul.Mathematics.LinearAlgebra.Sequential.Double,470
ExulLibrary.Core,1261
ExulLibrary.IoC,1073
AWSSDK.ElasticBeanstalk,3873
ExulLibrary.IoC.Ninject,717
ExulLibrary.IoC.Unity,776
ExulLibrary.Mathematics,670
ExulLibrary.Mathematics.LinearAlgebra,925
ExulLibrary.Mathematics.LinearAlgebra.Sequential,658
ExulLibrary.Mathematics.LinearAlgebra.Sequential.Double,666
AWSSDK.ElasticFileSystem,1855
SharpShooter.Reports.Web.ASP.NET.MVC3.Razor,978
SharpShooter.Reports.Web.ASP.NET.MVC4.Razor,573
SharpShooter.Reports.Web.ASP.NET.Web,1081
SharpShooterMvc.GettingStarted,1039
SharpShooterReportWeb.Mvc3AppSkin,-1
SharpShooterReportWeb.MvcAppSkin,-1
AWSSDK.ElasticLoadBalancing,5209
SharpShooterReportWeb.WebAppSkin,-1
AWSSDK.ElasticLoadBalancingV2,64
