7-Zip,785513b9783aa304e2d22aada6ac9d5c_tools/Install.ps1,9.22.0
LogOnWithACSLibrary,d1a5ac17bc5b705ef35cd2dfe66db6e8_Tools/install.ps1,0.5.2
7zip,8aa6e3aa6fceab1eb53b03096de49080_tools/chocolateyInstall.ps1,9.20.0.1
7zip,3a223722d14244f8b91a2b269fef94c9_tools/install.ps1,9.20.0.2
7zip,392e5a3837ceb3f7a7199b5f78e16c34_tools/chocolateyInstall.ps1,9.20.0.2
7zip,c98d4ee44058e9bdd3822bca8128b931_tools/chocolateyInstall.ps1,9.20.0
7zip.commandline,0a37252d7836eb564253a8c69a040460_tools/chocolateyInstall.ps1,9.20.0
7zip.commandline,9810ebba6150a51287a6593d29ee74cf_tools/install.ps1,9.20.0
A.Core.Model,9062c5be8923fba46763f105c6f67e3c_Tools/install.ps1,0.0.2
a0ae318b-4f07-4f71-93cb-f21d3f03c6d3,2c6e59cf97ed950dd05b6518ca5c8291_tools/chocolateyInstall.ps1,1.5.127
Logster.Client,e49b92510e603c2a7cac8b89c70a0c19_tools/Init.ps1,1.4.0.1
Logster.Client,eeb066b9d73ce3db734b58e2f7d474cd_tools/install.ps1,1.6.0.1
Glimpse,0e8eb387a5837dccc576fcf1801e59a5_tools/install.ps1,0.82.0
Glimpse,3b9325ae7d0bf2296c36ee5cdca66ae9_tools/install.ps1,0.87.0
Glimpse,c114cce3c3fef850cc6f1ddf43afdb77_tools/install.ps1,1.2.0
Glimpse,7457d8c44a77f05dd0f17c8310ce55d0_tools/uninstall.ps1,1.2.0
Glimpse,a050e9198ee82f84b6da67c240de9e6d_tools/init.ps1,1.8.6
Glimpse,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.8.6
Glimpse,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.8.6
Glimpse.Ado,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.7.3
Glimpse.Ado,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.7.3
Glimpse.ALM.TEST15,a050e9198ee82f84b6da67c240de9e6d_tools/init.ps1,1.0.0-build00000
Glimpse.ALM.TEST15,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.0.0-build00000
Glimpse.ALM.TEST15,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.0.0-build00000
Glimpse.ApplicationInsights,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.0.0
Glimpse.ApplicationInsights,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.0.0
Glimpse.ApplicationInsights.Web,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.0.0
Glimpse.ApplicationInsights.Web,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.0.0
Glimpse.AspNet,ece6d21fee43e307905c2ead95f954d6_tools/install.ps1,1.9.2
Glimpse.AspNet,9afe761b79e6881de1e983fd16305255_tools/uninstall.ps1,1.9.2
